EU_NON_EU,Continent,Country,FlowType,Year,Month,Value
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2017,February,16132
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2017,June,2363
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2017,July,6886
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2017,August,16131
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2017,September,217421
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2017,October,32240
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2017,November,1266
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2017,December,1745
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2018,January,1130
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2018,February,1874
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2018,April,875
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2018,May,1631
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2018,June,1522
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2018,July,69651
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2018,August,2731
NON-EU,Asia and Oceania,Micronesia,Non EU - Exports,2018,November,1049
